Date_Param,Province_Name,Price
2023-08-12,Papua,14650.0
2023-08-12,Papua Barat,14400.0
2023-08-13,Aceh,12300.0
2023-08-13,Sumatera Utara,12650.0
2023-08-13,Sumatera Barat,14800.0
2023-08-13,Riau,14200.0
2023-08-13,Kepulauan Riau,13400.0
2023-08-13,Jambi,13100.0
2023-08-13,Bengkulu,13300.0
2023-08-13,Sumatera Selatan,13500.0
2023-08-13,Kepulauan Bangka Belitung,13300.0
2023-08-13,Lampung,12450.0
2023-08-13,Banten,13550.0
2023-08-13,Jawa Barat,12500.0
2023-08-13,DKI Jakarta,14600.0
2023-08-13,Jawa Tengah,12650.0
2023-08-13,DI Yogyakarta,13050.0
2023-08-13,Jawa Timur,12200.0
2023-08-13,Bali,13050.0
2023-08-13,Nusa Tenggara Barat,11300.0
2023-08-13,Nusa Tenggara Timur,14200.0
2023-08-13,Kalimantan Barat,14400.0
2023-08-13,Kalimantan Selatan,16650.0
2023-08-13,Kalimantan Tengah,18050.0
2023-08-13,Kalimantan Timur,14350.0
2023-08-13,Kalimantan Utara,14650.0
2023-08-13,Gorontalo,13400.0
2023-08-13,Sulawesi Selatan,11900.0
2023-08-13,Sulawesi Tenggara,12850.0
2023-08-13,Sulawesi Tengah,12850.0
2023-08-13,Sulawesi Utara,12700.0
2023-08-13,Sulawesi Barat,11550.0
2023-08-13,Maluku,14050.0
2023-08-13,Maluku Utara,14850.0
2023-08-13,Papua,14650.0
2023-08-13,Papua Barat,14400.0
2023-08-14,Aceh,12250.0
2023-08-14,Sumatera Utara,12650.0
2023-08-14,Sumatera Barat,14800.0
2023-08-14,Riau,14200.0
2023-08-14,Kepulauan Riau,13400.0
2023-08-14,Jambi,13100.0
2023-08-14,Bengkulu,13300.0
2023-08-14,Sumatera Selatan,13650.0
2023-08-14,Kepulauan Bangka Belitung,13300.0
2023-08-14,Lampung,12450.0
2023-08-14,Banten,13550.0
2023-08-14,Jawa Barat,12550.0
2023-08-14,DKI Jakarta,14600.0
2023-08-14,Jawa Tengah,12700.0
2023-08-14,DI Yogyakarta,13050.0
2023-08-14,Jawa Timur,12250.0
2023-08-14,Bali,13100.0
2023-08-14,Nusa Tenggara Barat,11300.0
2023-08-14,Nusa Tenggara Timur,14200.0
2023-08-14,Kalimantan Barat,14450.0
2023-08-14,Kalimantan Selatan,16650.0
2023-08-14,Kalimantan Tengah,18000.0
2023-08-14,Kalimantan Timur,14350.0
2023-08-14,Kalimantan Utara,14650.0
2023-08-14,Gorontalo,13200.0
2023-08-14,Sulawesi Selatan,11900.0
2023-08-14,Sulawesi Tenggara,12850.0
2023-08-14,Sulawesi Tengah,12850.0
2023-08-14,Sulawesi Utara,12750.0
2023-08-14,Sulawesi Barat,11550.0
2023-08-14,Maluku,14050.0
2023-08-14,Maluku Utara,14850.0
2023-08-14,Papua,14650.0
2023-08-14,Papua Barat,14400.0
2023-08-15,Aceh,12300.0
2023-08-15,Sumatera Utara,12650.0
2023-08-15,Sumatera Barat,14800.0
2023-08-15,Riau,14200.0
2023-08-15,Kepulauan Riau,13450.0
2023-08-15,Jambi,13100.0
2023-08-15,Bengkulu,13300.0
2023-08-15,Sumatera Selatan,13350.0
2023-08-15,Kepulauan Bangka Belitung,13300.0
2023-08-15,Lampung,12450.0
2023-08-15,Banten,13550.0
2023-08-15,Jawa Barat,12550.0
2023-08-15,DKI Jakarta,14600.0
2023-08-15,Jawa Tengah,12750.0
2023-08-15,DI Yogyakarta,13050.0
2023-08-15,Jawa Timur,12300.0
2023-08-15,Bali,13100.0
2023-08-15,Nusa Tenggara Barat,11400.0
2023-08-15,Nusa Tenggara Timur,14200.0
2023-08-15,Kalimantan Barat,14450.0
2023-08-15,Kalimantan Selatan,16650.0
2023-08-15,Kalimantan Tengah,18000.0
2023-08-15,Kalimantan Timur,14350.0
2023-08-15,Kalimantan Utara,14650.0
2023-08-15,Gorontalo,13200.0
2023-08-15,Sulawesi Selatan,11900.0
2023-08-15,Sulawesi Tenggara,12850.0
2023-08-15,Sulawesi Tengah,12850.0
2023-08-15,Sulawesi Utara,12750.0
2023-08-15,Sulawesi Barat,11550.0
2023-08-15,Maluku,14050.0
2023-08-15,Maluku Utara,14850.0
2023-08-15,Papua,14700.0
2023-08-15,Papua Barat,14400.0
2023-08-16,Aceh,12350.0
2023-08-16,Sumatera Utara,12650.0
2023-08-16,Sumatera Barat,14800.0
2023-08-16,Riau,14200.0
2023-08-16,Kepulauan Riau,13450.0
2023-08-16,Jambi,13100.0
2023-08-16,Bengkulu,13300.0
2023-08-16,Sumatera Selatan,13650.0
2023-08-16,Kepulauan Bangka Belitung,13300.0
2023-08-16,Lampung,12450.0
2023-08-16,Banten,13550.0
2023-08-16,Jawa Barat,12550.0
2023-08-16,DKI Jakarta,14600.0
2023-08-16,Jawa Tengah,12750.0
2023-08-16,DI Yogyakarta,13050.0
2023-08-16,Jawa Timur,12300.0
2023-08-16,Bali,13100.0
2023-08-16,Nusa Tenggara Barat,11350.0
2023-08-16,Nusa Tenggara Timur,14200.0
2023-08-16,Kalimantan Barat,14500.0
2023-08-16,Kalimantan Selatan,16650.0
2023-08-16,Kalimantan Tengah,18000.0
2023-08-16,Kalimantan Timur,14350.0
2023-08-16,Kalimantan Utara,14650.0
2023-08-16,Gorontalo,13400.0
2023-08-16,Sulawesi Selatan,11900.0
2023-08-16,Sulawesi Tenggara,12850.0
2023-08-16,Sulawesi Tengah,12850.0
2023-08-16,Sulawesi Utara,12750.0
2023-08-16,Sulawesi Barat,11550.0
2023-08-16,Maluku,14050.0
2023-08-16,Maluku Utara,14850.0
2023-08-16,Papua,14650.0
2023-08-16,Papua Barat,14400.0
2023-08-17,Aceh,12350.0
2023-08-17,Sumatera Utara,12650.0
2023-08-17,Sumatera Barat,14800.0
2023-08-17,Riau,15500.0
2023-08-17,Kepulauan Riau,13450.0
2023-08-17,Bengkulu,13300.0
2023-08-17,Kepulauan Bangka Belitung,13300.0
2023-08-17,Lampung,12450.0
2023-08-17,Banten,13550.0
2023-08-17,Jawa Barat,12550.0
2023-08-17,DKI Jakarta,14600.0
2023-08-17,Jawa Tengah,12700.0
2023-08-17,DI Yogyakarta,13050.0
2023-08-17,Jawa Timur,12300.0
2023-08-17,Bali,13100.0
2023-08-17,Nusa Tenggara Barat,11350.0
2023-08-17,Nusa Tenggara Timur,14200.0
2023-08-17,Kalimantan Barat,15200.0
2023-08-17,Kalimantan Selatan,16650.0
2023-08-17,Kalimantan Tengah,18000.0
2023-08-17,Kalimantan Timur,14300.0
2023-08-17,Kalimantan Utara,14650.0
2023-08-17,Gorontalo,13400.0
2023-08-17,Sulawesi Selatan,11900.0
2023-08-17,Sulawesi Tenggara,12850.0
2023-08-17,Sulawesi Tengah,12850.0
2023-08-17,Sulawesi Utara,12750.0
2023-08-17,Sulawesi Barat,11550.0
2023-08-17,Maluku,14050.0
2023-08-17,Maluku Utara,14850.0
2023-08-17,Papua Barat,14400.0
2023-08-18,Aceh,12350.0
2023-08-18,Sumatera Utara,12700.0
2023-08-18,Sumatera Barat,14800.0
2023-08-18,Riau,14300.0
2023-08-18,Kepulauan Riau,13450.0
2023-08-18,Jambi,13100.0
2023-08-18,Bengkulu,13300.0
2023-08-18,Sumatera Selatan,13650.0
2023-08-18,Kepulauan Bangka Belitung,13300.0
2023-08-18,Lampung,12550.0
2023-08-18,Banten,13550.0
2023-08-18,Jawa Barat,12600.0
2023-08-18,DKI Jakarta,14650.0
2023-08-18,Jawa Tengah,12750.0
2023-08-18,DI Yogyakarta,13050.0
2023-08-18,Jawa Timur,12350.0
2023-08-18,Bali,13100.0
2023-08-18,Nusa Tenggara Barat,11350.0
2023-08-18,Nusa Tenggara Timur,14200.0
2023-08-18,Kalimantan Barat,14500.0
2023-08-18,Kalimantan Selatan,16650.0
2023-08-18,Kalimantan Tengah,18000.0
2023-08-18,Kalimantan Timur,14350.0
2023-08-18,Kalimantan Utara,14600.0
2023-08-18,Gorontalo,13400.0
2023-08-18,Sulawesi Selatan,11900.0
2023-08-18,Sulawesi Tenggara,12850.0
2023-08-18,Sulawesi Tengah,12850.0
2023-08-18,Sulawesi Utara,12750.0
2023-08-18,Sulawesi Barat,11550.0
2023-08-18,Maluku,14050.0
2023-08-18,Maluku Utara,14850.0
2023-08-18,Papua,14650.0
2023-08-18,Papua Barat,14400.0
2023-08-21,Aceh,12350.0
2023-08-21,Sumatera Utara,12750.0
2023-08-21,Sumatera Barat,14800.0
2023-08-21,Riau,14300.0
2023-08-21,Kepulauan Riau,13450.0
2023-08-21,Jambi,13100.0
2023-08-21,Bengkulu,13300.0
2023-08-21,Sumatera Selatan,13650.0
2023-08-21,Kepulauan Bangka Belitung,13400.0
2023-08-21,Lampung,12600.0
2023-08-21,Banten,13550.0
2023-08-21,Jawa Barat,12750.0
2023-08-21,DKI Jakarta,14800.0
2023-08-21,Jawa Tengah,12800.0
2023-08-21,DI Yogyakarta,13050.0
2023-08-21,Jawa Timur,12350.0
2023-08-21,Bali,13150.0
2023-08-21,Nusa Tenggara Barat,11400.0
2023-08-21,Nusa Tenggara Timur,14200.0
2023-08-21,Kalimantan Barat,14500.0
2023-08-21,Kalimantan Selatan,16650.0
2023-08-21,Kalimantan Tengah,18050.0
2023-08-21,Kalimantan Timur,14350.0
2023-08-21,Kalimantan Utara,14600.0
2023-08-21,Gorontalo,13200.0
2023-08-21,Sulawesi Selatan,11900.0
2023-08-21,Sulawesi Tenggara,12850.0
2023-08-21,Sulawesi Tengah,12850.0
2023-08-21,Sulawesi Utara,12750.0
2023-08-21,Sulawesi Barat,11600.0
2023-08-21,Maluku,13950.0
2023-08-21,Maluku Utara,14850.0
2023-08-21,Papua,14650.0
2023-08-21,Papua Barat,14450.0
2023-08-22,Aceh,12350.0
2023-08-22,Sumatera Utara,12750.0
2023-08-22,Sumatera Barat,14850.0
2023-08-22,Riau,14300.0
2023-08-22,Kepulauan Riau,13450.0
2023-08-22,Jambi,13250.0
2023-08-22,Bengkulu,13400.0
2023-08-22,Sumatera Selatan,13650.0
2023-08-22,Kepulauan Bangka Belitung,13400.0
2023-08-22,Lampung,12600.0
2023-08-22,Banten,13550.0
2023-08-22,Jawa Barat,12750.0
2023-08-22,DKI Jakarta,14800.0
2023-08-22,Jawa Tengah,12850.0
2023-08-22,DI Yogyakarta,13300.0
2023-08-22,Jawa Timur,12400.0
2023-08-22,Bali,13200.0
2023-08-22,Nusa Tenggara Barat,11400.0
2023-08-22,Nusa Tenggara Timur,14200.0
2023-08-22,Kalimantan Barat,14500.0
2023-08-22,Kalimantan Selatan,16650.0
2023-08-22,Kalimantan Tengah,18050.0
2023-08-22,Kalimantan Timur,14350.0
2023-08-22,Kalimantan Utara,14600.0
2023-08-22,Gorontalo,13150.0
2023-08-22,Sulawesi Selatan,11900.0
2023-08-22,Sulawesi Tenggara,12850.0
2023-08-22,Sulawesi Tengah,12850.0
2023-08-22,Sulawesi Utara,12750.0
2023-08-22,Sulawesi Barat,11600.0
2023-08-22,Maluku,13950.0
2023-08-22,Maluku Utara,14850.0
2023-08-22,Papua,14650.0
2023-08-22,Papua Barat,14450.0
2023-08-23,Aceh,12350.0
2023-08-23,Sumatera Utara,12750.0
2023-08-23,Sumatera Barat,14800.0
2023-08-23,Riau,14300.0
2023-08-23,Kepulauan Riau,13450.0
2023-08-23,Jambi,13400.0
2023-08-23,Bengkulu,13400.0
2023-08-23,Sumatera Selatan,13650.0
2023-08-23,Kepulauan Bangka Belitung,13400.0
2023-08-23,Lampung,12650.0
2023-08-23,Banten,13550.0
2023-08-23,Jawa Barat,12750.0
2023-08-23,DKI Jakarta,14800.0
2023-08-23,Jawa Tengah,12900.0
2023-08-23,DI Yogyakarta,13500.0
2023-08-23,Jawa Timur,12400.0
2023-08-23,Bali,13650.0
2023-08-23,Nusa Tenggara Barat,11400.0
2023-08-23,Nusa Tenggara Timur,14150.0
2023-08-23,Kalimantan Barat,14500.0
2023-08-23,Kalimantan Selatan,16650.0
2023-08-23,Kalimantan Tengah,18050.0
2023-08-23,Kalimantan Timur,14350.0
2023-08-23,Kalimantan Utara,14600.0
2023-08-23,Gorontalo,13150.0
2023-08-23,Sulawesi Selatan,11900.0
2023-08-23,Sulawesi Tenggara,12850.0
2023-08-23,Sulawesi Tengah,12850.0
2023-08-23,Sulawesi Utara,12750.0
2023-08-23,Sulawesi Barat,11600.0
2023-08-23,Maluku,14000.0
2023-08-23,Maluku Utara,14850.0
2023-08-23,Papua,14650.0
2023-08-23,Papua Barat,14450.0
2023-08-24,Aceh,12450.0
2023-08-24,Sumatera Utara,13250.0
2023-08-24,Sumatera Barat,14800.0
2023-08-24,Riau,14300.0
2023-08-24,Kepulauan Riau,13450.0
2023-08-24,Jambi,13400.0
2023-08-24,Bengkulu,13400.0
2023-08-24,Sumatera Selatan,13650.0
2023-08-24,Kepulauan Bangka Belitung,13400.0
2023-08-24,Lampung,12800.0
2023-08-24,Banten,13550.0
2023-08-24,Jawa Barat,12800.0
2023-08-24,DKI Jakarta,14800.0
2023-08-24,Jawa Tengah,12950.0
2023-08-24,DI Yogyakarta,13500.0
2023-08-24,Jawa Timur,12500.0
2023-08-24,Bali,13650.0
2023-08-24,Nusa Tenggara Barat,11400.0
2023-08-24,Nusa Tenggara Timur,14150.0
2023-08-24,Kalimantan Barat,14500.0
2023-08-24,Kalimantan Selatan,16650.0
2023-08-24,Kalimantan Tengah,18050.0
2023-08-24,Kalimantan Timur,14350.0
2023-08-24,Kalimantan Utara,14600.0
2023-08-24,Gorontalo,13350.0
2023-08-24,Sulawesi Selatan,11900.0
2023-08-24,Sulawesi Tenggara,12850.0
2023-08-24,Sulawesi Tengah,12850.0
2023-08-24,Sulawesi Utara,12750.0
2023-08-24,Sulawesi Barat,11600.0
2023-08-24,Maluku,14050.0
2023-08-24,Maluku Utara,14850.0
2023-08-24,Papua,14650.0
2023-08-24,Papua Barat,14450.0
2023-08-25,Aceh,12450.0
2023-08-25,Sumatera Utara,12700.0
2023-08-25,Sumatera Barat,14800.0
2023-08-25,Riau,14300.0
2023-08-25,Kepulauan Riau,13450.0
2023-08-25,Jambi,13400.0
2023-08-25,Bengkulu,13400.0
2023-08-25,Sumatera Selatan,13750.0
2023-08-25,Kepulauan Bangka Belitung,13400.0
2023-08-25,Lampung,12800.0
2023-08-25,Banten,13800.0
2023-08-25,Jawa Barat,12800.0
2023-08-25,DKI Jakarta,14850.0
2023-08-25,Jawa Tengah,12950.0
2023-08-25,DI Yogyakarta,13600.0
2023-08-25,Jawa Timur,12500.0
2023-08-25,Bali,13700.0
2023-08-25,Nusa Tenggara Barat,11400.0
2023-08-25,Nusa Tenggara Timur,14150.0
2023-08-25,Kalimantan Barat,14550.0
2023-08-25,Kalimantan Selatan,16650.0
2023-08-25,Kalimantan Tengah,18050.0
2023-08-25,Kalimantan Timur,14350.0
2023-08-25,Kalimantan Utara,14600.0
2023-08-25,Gorontalo,13350.0
2023-08-25,Sulawesi Selatan,11900.0
2023-08-25,Sulawesi Tenggara,12850.0
2023-08-25,Sulawesi Tengah,12850.0
2023-08-25,Sulawesi Utara,12800.0
2023-08-25,Sulawesi Barat,11600.0
2023-08-25,Maluku,14050.0
2023-08-25,Maluku Utara,14950.0
2023-08-25,Papua,14650.0
2023-08-25,Papua Barat,14450.0
2023-08-26,Aceh,12450.0
2023-08-26,Sumatera Utara,12700.0
2023-08-26,Sumatera Barat,14800.0
2023-08-26,Riau,14300.0
2023-08-26,Kepulauan Riau,13450.0
2023-08-26,Jambi,13400.0
2023-08-26,Bengkulu,13400.0
2023-08-26,Sumatera Selatan,13750.0
2023-08-26,Kepulauan Bangka Belitung,13400.0
2023-08-26,Lampung,12800.0
2023-08-26,Banten,13800.0
2023-08-26,Jawa Barat,12800.0
2023-08-26,DKI Jakarta,14850.0
2023-08-26,Jawa Tengah,12950.0
2023-08-26,DI Yogyakarta,13600.0
2023-08-26,Jawa Timur,12500.0
2023-08-26,Bali,13700.0
2023-08-26,Nusa Tenggara Barat,11400.0
2023-08-26,Nusa Tenggara Timur,14150.0
2023-08-26,Kalimantan Barat,14550.0
2023-08-26,Kalimantan Selatan,16650.0
2023-08-26,Kalimantan Tengah,18050.0
2023-08-26,Kalimantan Timur,14350.0
2023-08-26,Kalimantan Utara,14600.0
2023-08-26,Gorontalo,13350.0
2023-08-26,Sulawesi Selatan,11900.0
2023-08-26,Sulawesi Tenggara,12850.0
2023-08-26,Sulawesi Tengah,12850.0
2023-08-26,Sulawesi Utara,12800.0
2023-08-26,Sulawesi Barat,11600.0
2023-08-26,Maluku,14050.0
2023-08-26,Maluku Utara,14950.0
2023-08-26,Papua,14650.0
2023-08-26,Papua Barat,14450.0
2023-08-27,Aceh,12450.0
2023-08-27,Sumatera Utara,12700.0
2023-08-27,Sumatera Barat,14800.0
2023-08-27,Riau,14300.0
2023-08-27,Kepulauan Riau,13450.0
2023-08-27,Jambi,13400.0
2023-08-27,Bengkulu,13400.0
2023-08-27,Sumatera Selatan,13750.0
2023-08-27,Kepulauan Bangka Belitung,13400.0
2023-08-27,Lampung,12800.0
2023-08-27,Banten,13800.0
2023-08-27,Jawa Barat,12800.0
2023-08-27,DKI Jakarta,14850.0
2023-08-27,Jawa Tengah,12950.0
2023-08-27,DI Yogyakarta,13600.0
2023-08-27,Jawa Timur,12500.0
2023-08-27,Bali,13700.0
2023-08-27,Nusa Tenggara Barat,11400.0
2023-08-27,Nusa Tenggara Timur,14150.0
2023-08-27,Kalimantan Barat,14550.0
2023-08-27,Kalimantan Selatan,16650.0
2023-08-27,Kalimantan Tengah,18050.0
2023-08-27,Kalimantan Timur,14350.0
2023-08-27,Kalimantan Utara,14600.0
2023-08-27,Gorontalo,13350.0
2023-08-27,Sulawesi Selatan,11900.0
2023-08-27,Sulawesi Tenggara,12850.0
2023-08-27,Sulawesi Tengah,12850.0
2023-08-27,Sulawesi Utara,12800.0
2023-08-27,Sulawesi Barat,11600.0
2023-08-27,Maluku,14050.0
2023-08-27,Maluku Utara,14950.0
2023-08-27,Papua,14650.0
2023-08-27,Papua Barat,14450.0
2023-08-28,Aceh,12450.0
2023-08-28,Sumatera Utara,12800.0
2023-08-28,Sumatera Barat,14850.0
2023-08-28,Riau,14300.0
2023-08-28,Kepulauan Riau,13500.0
2023-08-28,Jambi,13450.0
2023-08-28,Bengkulu,13550.0
2023-08-28,Sumatera Selatan,13700.0
2023-08-28,Kepulauan Bangka Belitung,13450.0
2023-08-28,Lampung,12800.0
2023-08-28,Banten,13800.0
2023-08-28,Jawa Barat,12850.0
2023-08-28,DKI Jakarta,14850.0
2023-08-28,Jawa Tengah,13050.0
2023-08-28,DI Yogyakarta,13600.0
2023-08-28,Jawa Timur,12600.0
2023-08-28,Bali,13800.0
2023-08-28,Nusa Tenggara Barat,11450.0
2023-08-28,Nusa Tenggara Timur,14150.0
2023-08-28,Kalimantan Barat,14550.0
2023-08-28,Kalimantan Selatan,16650.0
2023-08-28,Kalimantan Tengah,18000.0
2023-08-28,Kalimantan Timur,14350.0
2023-08-28,Kalimantan Utara,14600.0
2023-08-28,Gorontalo,13350.0
2023-08-28,Sulawesi Selatan,11900.0
2023-08-28,Sulawesi Tenggara,12850.0
2023-08-28,Sulawesi Tengah,12850.0
2023-08-28,Sulawesi Utara,12850.0
2023-08-28,Sulawesi Barat,11700.0
2023-08-28,Maluku,14050.0
2023-08-28,Maluku Utara,14950.0
2023-08-28,Papua,14650.0
2023-08-28,Papua Barat,14500.0
2023-08-29,Aceh,12500.0
2023-08-29,Sumatera Utara,12800.0
2023-08-29,Sumatera Barat,15000.0
2023-08-29,Riau,14300.0
2023-08-29,Kepulauan Riau,13500.0
2023-08-29,Jambi,13450.0
2023-08-29,Bengkulu,13750.0
2023-08-29,Sumatera Selatan,13800.0
2023-08-29,Kepulauan Bangka Belitung,13450.0
2023-08-29,Lampung,12800.0
2023-08-29,Banten,13800.0
2023-08-29,Jawa Barat,12950.0
2023-08-29,DKI Jakarta,14950.0
2023-08-29,Jawa Tengah,13100.0
2023-08-29,DI Yogyakarta,13600.0
2023-08-29,Jawa Timur,12650.0
2023-08-29,Bali,13800.0
2023-08-29,Nusa Tenggara Barat,11450.0
2023-08-29,Nusa Tenggara Timur,14150.0
2023-08-29,Kalimantan Barat,14550.0
2023-08-29,Kalimantan Selatan,16650.0
2023-08-29,Kalimantan Tengah,18000.0
2023-08-29,Kalimantan Timur,14350.0
2023-08-29,Kalimantan Utara,14650.0
2023-08-29,Gorontalo,13350.0
2023-08-29,Sulawesi Selatan,11900.0
2023-08-29,Sulawesi Tenggara,12900.0
2023-08-29,Sulawesi Tengah,12850.0
2023-08-29,Sulawesi Utara,12850.0
2023-08-29,Sulawesi Barat,11700.0
2023-08-29,Maluku,14150.0
2023-08-29,Maluku Utara,14950.0
2023-08-29,Papua,14650.0
2023-08-29,Papua Barat,14500.0
2023-08-30,Aceh,12500.0
2023-08-30,Sumatera Utara,12850.0
2023-08-30,Sumatera Barat,14850.0
2023-08-30,Riau,14300.0
2023-08-30,Kepulauan Riau,13500.0
2023-08-30,Jambi,13450.0
2023-08-30,Bengkulu,13750.0
2023-08-30,Sumatera Selatan,13800.0
2023-08-30,Kepulauan Bangka Belitung,13500.0
2023-08-30,Lampung,12800.0
2023-08-30,Banten,13800.0
2023-08-30,Jawa Barat,13050.0
2023-08-30,DKI Jakarta,14950.0
2023-08-30,Jawa Tengah,13150.0
2023-08-30,DI Yogyakarta,13600.0
2023-08-30,Jawa Timur,12750.0
2023-08-30,Bali,13800.0
2023-08-30,Nusa Tenggara Barat,11700.0
2023-08-30,Nusa Tenggara Timur,14200.0
2023-08-30,Kalimantan Barat,14550.0
2023-08-30,Kalimantan Selatan,16650.0
2023-08-30,Kalimantan Tengah,18000.0
2023-08-30,Kalimantan Timur,14350.0
2023-08-30,Kalimantan Utara,14650.0
2023-08-30,Gorontalo,13400.0
2023-08-30,Sulawesi Selatan,11900.0
2023-08-30,Sulawesi Tenggara,12900.0
2023-08-30,Sulawesi Tengah,12850.0
2023-08-30,Sulawesi Utara,12850.0
2023-08-30,Sulawesi Barat,11700.0
2023-08-30,Maluku,14150.0
2023-08-30,Maluku Utara,14950.0
2023-08-30,Papua,14650.0
2023-08-30,Papua Barat,14500.0
2023-08-31,Aceh,12550.0
2023-08-31,Sumatera Utara,12900.0
2023-08-31,Sumatera Barat,15050.0
2023-08-31,Riau,14450.0
2023-08-31,Kepulauan Riau,13500.0
2023-08-31,Jambi,13450.0
2023-08-31,Bengkulu,13800.0
2023-08-31,Sumatera Selatan,13850.0
2023-08-31,Kepulauan Bangka Belitung,13500.0
2023-08-31,Lampung,12800.0
2023-08-31,Banten,13800.0
2023-08-31,Jawa Barat,13050.0
2023-08-31,DKI Jakarta,14950.0
2023-08-31,Jawa Tengah,13150.0
2023-08-31,DI Yogyakarta,13600.0
2023-08-31,Jawa Timur,12750.0
2023-08-31,Bali,13850.0
2023-08-31,Nusa Tenggara Barat,11700.0
2023-08-31,Nusa Tenggara Timur,14200.0
2023-08-31,Kalimantan Barat,14600.0
2023-08-31,Kalimantan Selatan,16650.0
2023-08-31,Kalimantan Tengah,18000.0
2023-08-31,Kalimantan Timur,14400.0
2023-08-31,Kalimantan Utara,14650.0
2023-08-31,Gorontalo,13400.0
2023-08-31,Sulawesi Selatan,11900.0
2023-08-31,Sulawesi Tenggara,12900.0
2023-08-31,Sulawesi Tengah,12850.0
2023-08-31,Sulawesi Utara,12850.0
2023-08-31,Sulawesi Barat,11700.0
2023-08-31,Maluku,14150.0
2023-08-31,Maluku Utara,14950.0
2023-08-31,Papua,14650.0
2023-08-31,Papua Barat,14500.0
2023-09-01,Aceh,12550.0
2023-09-01,Sumatera Utara,12900.0
2023-09-01,Sumatera Barat,15050.0
2023-09-01,Riau,14450.0
2023-09-01,Kepulauan Riau,13500.0
2023-09-01,Jambi,13450.0
2023-09-01,Bengkulu,13800.0
2023-09-01,Sumatera Selatan,13850.0
2023-09-01,Kepulauan Bangka Belitung,13500.0
2023-09-01,Lampung,12800.0
2023-09-01,Banten,13800.0
2023-09-01,Jawa Barat,13050.0
2023-09-01,DKI Jakarta,15050.0
2023-09-01,Jawa Tengah,13200.0
2023-09-01,DI Yogyakarta,13600.0
2023-09-01,Jawa Timur,12750.0
2023-09-01,Bali,13850.0
2023-09-01,Nusa Tenggara Barat,11750.0
2023-09-01,Nusa Tenggara Timur,14200.0
2023-09-01,Kalimantan Barat,14600.0
2023-09-01,Kalimantan Selatan,16650.0
2023-09-01,Kalimantan Tengah,18000.0
2023-09-01,Kalimantan Timur,14400.0
2023-09-01,Kalimantan Utara,14650.0
2023-09-01,Gorontalo,13400.0
2023-09-01,Sulawesi Selatan,11900.0
2023-09-01,Sulawesi Tenggara,12900.0
2023-09-01,Sulawesi Tengah,12850.0
2023-09-01,Sulawesi Utara,12850.0
2023-09-01,Sulawesi Barat,11700.0
2023-09-01,Maluku,14150.0
2023-09-01,Maluku Utara,14950.0
2023-09-01,Papua,14650.0
2023-09-01,Papua Barat,14500.0
2023-09-02,Aceh,12550.0
2023-09-02,Sumatera Utara,12900.0
2023-09-02,Sumatera Barat,15050.0
2023-09-02,Riau,14450.0
2023-09-02,Kepulauan Riau,13500.0
2023-09-02,Jambi,13450.0
2023-09-02,Bengkulu,13800.0
2023-09-02,Sumatera Selatan,13850.0
2023-09-02,Kepulauan Bangka Belitung,13500.0
2023-09-02,Lampung,12800.0
2023-09-02,Banten,13800.0
2023-09-02,Jawa Barat,13050.0
2023-09-02,DKI Jakarta,15050.0
2023-09-02,Jawa Tengah,13200.0
2023-09-02,DI Yogyakarta,13600.0
2023-09-02,Jawa Timur,12750.0
2023-09-02,Bali,13850.0
2023-09-02,Nusa Tenggara Barat,11750.0
2023-09-02,Nusa Tenggara Timur,14200.0
2023-09-02,Kalimantan Barat,14600.0
2023-09-02,Kalimantan Selatan,16650.0
2023-09-02,Kalimantan Tengah,18000.0
2023-09-02,Kalimantan Timur,14400.0
2023-09-02,Kalimantan Utara,14650.0
2023-09-02,Gorontalo,13400.0
2023-09-02,Sulawesi Selatan,11900.0
2023-09-02,Sulawesi Tenggara,12900.0
2023-09-02,Sulawesi Tengah,12850.0
2023-09-02,Sulawesi Utara,12850.0
2023-09-02,Sulawesi Barat,11700.0
2023-09-02,Maluku,14150.0
2023-09-02,Maluku Utara,14950.0
2023-09-02,Papua,14650.0
2023-09-02,Papua Barat,14500.0
2023-09-03,Aceh,12550.0
2023-09-03,Sumatera Utara,12900.0
2023-09-03,Sumatera Barat,15050.0
2023-09-03,Riau,14450.0
2023-09-03,Kepulauan Riau,13500.0
2023-09-03,Jambi,13450.0
2023-09-03,Bengkulu,13800.0
2023-09-03,Sumatera Selatan,13850.0
2023-09-03,Kepulauan Bangka Belitung,13500.0
2023-09-03,Lampung,12800.0
2023-09-03,Banten,13800.0
2023-09-03,Jawa Barat,13050.0
2023-09-03,DKI Jakarta,15050.0
2023-09-03,Jawa Tengah,13200.0
2023-09-03,DI Yogyakarta,13600.0
2023-09-03,Jawa Timur,12750.0
2023-09-03,Bali,13850.0
2023-09-03,Nusa Tenggara Barat,11750.0
2023-09-03,Nusa Tenggara Timur,14200.0
2023-09-03,Kalimantan Barat,14600.0
2023-09-03,Kalimantan Selatan,16650.0
2023-09-03,Kalimantan Tengah,18000.0
2023-09-03,Kalimantan Timur,14400.0
2023-09-03,Kalimantan Utara,14650.0
2023-09-03,Gorontalo,13400.0
2023-09-03,Sulawesi Selatan,11900.0
2023-09-03,Sulawesi Tenggara,12900.0
2023-09-03,Sulawesi Tengah,12850.0
2023-09-03,Sulawesi Utara,12850.0
2023-09-03,Sulawesi Barat,11700.0
2023-09-03,Maluku,14150.0
2023-09-03,Maluku Utara,14950.0
